track_name,artist_name,genre,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence
Let It Ride,Bachman-Turner Overdrive,Blues,0.10742629555065161,0.6256338332074659,0.8186905046915084,0.0028528225806451614,0.17909690512430237,0.7613871207737456,0.015812373978563086,0.3548451970356666,0.8276209677419354
Strange Fruit,Billie Holiday,Blues,0.9929718605948871,0.27500269716258496,0.04306651454032033,0.14919354838709675,0.19736174530695078,0.5046499132016202,0.009338851745728533,0.33703204657663727,0.06300403225806452
These Arms of Mine,Otis Redding,Blues,0.8012040568268043,0.3721005502211674,0.28377740803551665,0.0,0.1293759512937595,0.6826485905596429,0.011779687997453037,0.7176794135687639,0.6915322580645161
What Makes A Good Man?,The Heavy,Blues,0.00025620580191381857,0.42928039702233256,0.8036648559090368,0.00037096774193548385,0.28056823947234905,0.8841241630156238,0.059322933248434684,0.7660107190620318,0.33568548387096775
Love the One You're With,"Crosby, Stills & Nash",Blues,0.0677675089075141,0.5943467472219226,0.48912794139596294,0.0,0.08777270421106037,0.7056708274778871,0.016555237185609677,0.3186105440979799,0.13306451612903225
No Particular Place To Go,Chuck Berry,Blues,0.4267046285257841,0.5803215017801274,0.7916443368830595,0.0002973790322580645,0.07519025875190258,0.7887492766801687,0.023241006049028966,0.4798690786232139,0.9879032258064516
No Matter What - Remastered 2010,Badfinger,Blues,0.1777076896017814,0.5080375445031827,0.7435622607791501,0.0,0.06230339928970065,0.8581259816483426,0.026955322084261903,0.4174250118151012,0.7862903225806451
The Locomotion,Little Eva,Blues,0.7118462843903678,0.6159240479016076,0.7826289476135765,0.02167338709677419,0.2937595129375951,0.7739728858394643,0.0368247904064523,0.4785417651258435,0.7419354838709677
What A Diff'rence A Day Made - Single Version,Dinah Washington,Blues,0.9287145860338542,0.3548387096774194,0.11649185159066527,0.00017237903225806453,0.0958904109589041,0.6043440522443582,0.007640878701050621,0.3005711470200807,0.16733870967741937
Change the World - 2015 Remaster,Eric Clapton,Blues,0.4789136641066234,0.7130219009601899,0.5562425059576699,0.0051512096774193545,0.08016235413495687,0.7910225675787386,0.0022285896211397607,0.31728825830325097,0.5151209677419355
Stop,Jane's Addiction,Blues,0.011642795658111863,0.40446650124069483,0.7525776500486331,0.0006723790322580645,0.5839675291730086,0.799392411341655,0.09582935370900987,0.4480135546863216,0.3649193548387097
The Seeker - Edit,The Who,Blues,0.10341021589058705,0.2847124824684433,0.655411787921983,4.042338709677419e-06,0.11314053779807204,0.7283417376208977,0.013477661042130957,0.7222445675672957,0.7620967741935484
Down in Mexico,The Coasters,Blues,0.7028101051552226,0.5997410723918438,0.5892989332791074,0.0,0.055301877219685436,0.7931511945110359,0.03671866709115992,0.39259821617110285,0.9012096774193549
The Evil Has Landed,Queens of the Stone Age,Blues,0.0005684559954838381,0.2221383104973568,0.882799939496721,0.11189516129032258,0.2724505327245053,0.882119533768703,0.060278043086066005,0.26001266981065674,0.7721774193548387
Superstar,Sonic Youth,Blues,0.04698429666667999,0.3386557341676557,0.4991450405842774,0.2852822580645161,0.11212582445459157,0.7829833843101596,0.006685768863419293,0.2534967671872015,0.17338709677419353
Blue Orchid,The White Stripes,Blues,0.08784790720783689,0.457330887905923,0.6423895589771741,7.399193548387097e-06,0.2998477929984779,0.7958791435893197,0.3208107821288337,0.5909109191645969,0.6048387096774194
Queen Bee,Taj Mahal,Blues,0.418672469205655,0.6223972381055131,0.4540680942368624,4.0524193548387096e-05,0.06808726534753932,0.7768248326031247,0.017616470338533374,0.22778006817564778,0.5352822580645161
Can't Find My Way Home,Blind Faith,Blues,0.8945779089233054,0.5209839249109938,0.31783554527578584,0.026713709677419355,0.12430238457635717,0.6582623791022568,0.012522551204499629,0.2729439210047361,0.5443548387096775
Ain't No Love In The Heart Of The City - Single Version,"Bobby ""Blue"" Bland",Blues,0.9407628250140478,0.4929334340274033,0.3829466899998298,0.9112903225806451,0.0837138508371385,0.5963048689757791,0.028228801867770343,0.62677854980945,0.7641129032258065
The Hardest Button To Button,The White Stripes,Blues,0.009735157819581198,0.6838925450426152,0.5151723992855806,0.2943548387096774,0.0898021308980213,0.7968504587914359,0.04786161519685875,0.4760078029944997,0.5534274193548387
Dixie Chicken,Little Feat,Blues,0.7028101051552226,0.5479555507605999,0.6694357267856231,0.06592741935483871,0.5819381024860477,0.7639290733239646,0.04955958824153667,0.5827610131826364,0.9274193548387097
Somedays (I Don't Feel Like Trying),The Raconteurs,Blues,0.01606048328418288,0.3958355809688209,0.6093331316557364,0.0001058467741935484,0.08878741755454084,0.8289865255848557,0.007640878701050621,0.25485424690042136,0.40725806451612906
Take It or Leave It,Cage The Elephant,Blues,0.029012340187891082,0.7033121156543317,0.8477400923376204,0.0003346774193548387,0.04748858447488584,0.9100810118211127,0.07057200466942587,0.43314161027260206,0.655241935483871
Postcards From Hell,The Wood Brothers,Blues,0.9588351834843383,0.43899018232819087,0.24170559144459594,0.02247983870967742,0.11314053779807204,0.7560965528643465,0.007534755385758245,0.34701203632012384,0.3175403225806452
Keep Me Around,The Wood Brothers,Blues,0.6134523327187861,0.5209839249109938,0.3418765833277405,0.00053125,0.08188736681887367,0.7293750516657023,0.025469595670168734,0.2705004575209404,0.4939516129032258
This Too Shall Last,Anderson East,Blues,0.3242945971941379,0.47998705361959226,0.4901296513147944,0.8054435483870969,0.07387113140537797,0.7955071505331901,0.005518412395203225,0.5786483524218444,0.685483870967742
You Are So Beautiful,Joe Cocker,Blues,0.8333326941073207,0.3548387096774194,0.19362351534068656,0.0014616935483870966,0.11821410451547437,0.7484706952136894,0.008808235169266685,0.4419752838138142,0.08689516129032258
Bell Bottom Blues - 40th Anniversary Version / 2010 Remastered,Derek & The Dominos,Blues,0.6034121335686247,0.38288920056100983,0.6934767648375778,0.055745967741935486,0.1537290715372907,0.8495908076382575,0.013159291096253845,0.4994771189252783,0.6733870967741936
Ain't That A Shame? - Remastered 2002,Fats Domino,Blues,0.7600392403111426,0.5188261948430253,0.38895694951281845,1.2298387096774194e-05,0.0654490106544901,0.8232206332148467,0.012522551204499629,0.4399742581624753,0.9616935483870968
Eminence Front,The Who,Blues,0.23694486458773364,0.6979177904844105,0.7746152682629249,0.5171370967741935,0.023338406900050734,0.7726502438621146,0.007534755385758245,0.3235276372814207,0.5685483870967741
Turn Blue,The Black Keys,Blues,0.2590333027180888,0.6353436185133241,0.4650869033440083,0.1502016129032258,0.09791983764586504,0.7599818136728115,0.0019102196752626525,0.3028838902351959,0.24495967741935484
Cheap Sunglasses,ZZ Top,Blues,0.14859111206631334,0.6029776674937967,0.46108006366868254,0.015221774193548388,0.10705225773718924,0.6729147722575846,0.021967526265520534,0.30196884835443294,0.8346774193548386
Run Right Back,The Black Keys,Blues,0.030116762094408837,0.48861797389146633,0.7666015889122734,0.007580645161290323,0.20953830542871638,0.8597379515582376,0.02610633556192295,0.2321340586632344,0.6370967741935484
Tokyo Smoke,Cage The Elephant,Blues,1.2931776505407883e-05,0.42712266695436407,0.9539213437337536,0.08316532258064517,0.0928462709284627,0.9092336943043731,0.13721744667303407,0.5489195467023298,0.4495967741935484
I'm Still in Love with You,Al Green,Blues,0.1596353311314909,0.7054698457223002,0.3989740487011329,0.00038004032258064514,0.07468290208016234,0.7748822021988924,0.005836782341080333,0.3224064595923539,0.8054435483870969
Slip Away,Clarence Carter,Blues,0.3001981192337505,0.7831481281691662,0.433032185941402,0.00016129032258064516,0.010451547437848808,0.7842026948830289,0.015812373978563086,0.40070287282928946,0.9243951612903226
Stormy Weather,Etta James,Blues,0.7178704038804646,0.22645377063329383,0.3528953924348864,0.0,0.28259766615931,0.7770314954120857,0.009020481799851422,0.7026113887520236,0.5171370967741935
Saturday Night Special,Lynyrd Skynyrd,Blues,0.014654855403160283,0.539324630488726,0.5632544753894899,0.0001965725806451613,0.26230339928970065,0.7395841944283708,0.033534967632388835,0.43840561493831004,0.6219758064516129
Sister,The Black Keys,Blues,0.0019138426816054657,0.7540187722515914,0.6614220474349716,5.816532258064516e-05,0.12836123795027904,0.850169463503348,0.006791892178711661,0.39139659523977116,0.6219758064516129
Dead and Gone,The Black Keys,Blues,0.008058444561504244,0.6256338332074659,0.7095041235388809,1.6028225806451614e-06,0.3252156265854896,0.8593452922212119,0.017298100392656262,0.5540126094782252,0.9203629032258065
"Lover, Leaver (Taker, Believer)",Greta Van Fleet,Blues,0.0013616317283465889,0.48214478368756075,0.8928170386850355,0.3316532258064516,0.10400811770674784,0.8845581549144417,0.015918497293855454,0.29264748765699,0.5524193548387097
Black Magic Woman / Gypsy Queen,Santana,Blues,0.6596372488095286,0.4379113172942066,0.46208177358751396,0.53125,0.1111111111111111,0.6810159543688519,0.018996073437334175,0.45370491407656194,0.561491935483871
River Of Deceit,Mad Season,Blues,0.11144237521071618,0.4346747221922538,0.24571243111992172,0.00037701612903225806,0.08300355149670217,0.6935397205918823,0.007534755385758245,0.2747840601715452,0.17943548387096772
Meet On The Ledge,Greta Van Fleet,Blues,0.30421419889381507,0.47998705361959226,0.7806255277759135,2.4596774193548387e-05,0.13952308472856417,0.874080350500124,0.018465456860872326,0.5597592735975225,0.3850806451612903
3's & 7's,Queens of the Stone Age,Blues,0.11746649470081302,0.41633401661452163,0.9899829008116856,0.04485887096774193,0.3373921867072552,0.8948499628006944,0.09476812055608617,0.49037697714406386,0.46975806451612906
Little Sister,Queens of the Stone Age,Blues,0.01184359964111509,0.3246304887258604,0.9569264734902478,0.0008286290322580645,0.5038051750380517,0.9114656526411508,0.04170646290990131,0.6402276543756096,0.9314516129032259
Angel from Montgomery - Remastered,Bonnie Raitt,Blues,0.5401588789226079,0.6709461646348044,0.39296378918814423,4.223790322580645e-06,0.10705225773718924,0.798028436802513,0.008383741908097205,0.4587476998260415,0.5554435483870969
Gun In My Hand,Dorothy,Blues,0.015960081292681266,0.3343402740317186,0.6023211622239163,1.5725806451612903e-05,0.10400811770674784,0.8464908655038439,0.016130743924440197,0.23367253567155027,0.4324596774193548
That's How Strong My Love Is,Otis Redding,Blues,0.7600392403111426,0.4476211026000648,0.4210116669154247,0.0,0.1324200913242009,0.7607671323468629,0.03512681736177438,0.6425001759695925,0.6875
Plastic Hamburgers,Fantastic Negrito,Blues,0.025598672476836205,0.6213183730715288,0.7796238178570821,0.0010383064516129032,0.33231861998985285,0.8357237331569811,0.014220524249177541,0.2423905720520066,0.5665322580645161
Down To The Bottom,Dorothy,Blues,0.014755257394661896,0.5986622073578596,0.6083314217369049,0.0,0.23389142567224758,0.860068612052575,0.0038204393505253086,0.2698619392854629,0.5272177419354839
Dead Ringer,Des Rocs,Blues,0.03784771544003311,0.5501132808285684,0.900830718035687,0.0,0.35362760020294265,0.8972679176655369,0.12342141568502601,0.3075495982865589,0.3780241935483871
Bold as Love,Jimi Hendrix,Blues,0.018068523114215158,0.3192361635559392,0.7415588409414872,0.013508064516129032,0.06169457128361239,0.8402289823923287,0.061445399554282076,0.5457872879566412,0.6008064516129032
April In Paris,Billie Holiday,Blues,0.9307226258638864,0.47243499838170255,0.12650895077897972,7.127016129032258e-05,0.11922881785895484,0.6785773332231132,0.016449113870317302,0.20590453398224212,0.2127016129032258
You've Really Got A Hold On Me,The Miracles,Blues,0.7389548220958037,0.5112741396051356,0.43603731569789633,0.0,0.2146118721461187,0.7974497809374226,0.008808235169266685,0.4291596697804905,0.5241935483870968
My Old School,Steely Dan,Blues,0.3273066569391863,0.7194950911640955,0.6504032383278257,0.00037197580645161293,0.037848807711821406,0.7570472017855667,0.03862888676642258,0.45872758901547533,0.9606854838709676
Woodstock,"Crosby, Stills, Nash & Young",Blues,0.12148257436087757,0.43143812709030105,0.5392134373375352,0.009516129032258064,0.15778792491121257,0.71596263536414,0.03650642046057519,0.4280384920914238,0.5645161290322581
No Particular Place To Go - Single Version,Chuck Berry,Blues,0.7008020653251903,0.47027726831373406,0.7676032988311048,0.0009163306451612903,0.14967021816336884,0.7528932793254526,0.04149421627931657,0.48237790224134985,0.9889112903225806
Love Man,Otis Redding,Blues,0.1977880879021042,0.5716905815082534,0.6113365514933993,8.860887096774193e-05,0.037848807711821406,0.784450690253782,0.008914358484559053,0.579940472000724,0.9445564516129032
I'm Eighteen,Alice Cooper,Blues,0.24999712348294348,0.6040565325277809,0.4129979875647731,0.05211693548387097,0.11821410451547437,0.6795486484252294,0.007959248646927725,0.3220142987863126,0.5352822580645161
In-A-Gadda-Da-Vida - Single Version,Iron Butterfly,Blues,0.0029178625966216057,0.4465422375660806,0.5261912083927265,0.00017439516129032258,0.1689497716894977,0.7758328511201125,0.008702111853974317,0.4306126758438999,0.7772177419354839
Sinnerman,Nina Simone,Blues,0.6385528305941897,0.40770309634264756,0.5291963381492208,1.2298387096774194e-05,0.07143581938102486,0.6866991816152765,0.0852170221797729,0.5709911612987562,0.6905241935483871
My Lady's On Fire,Ty Segall,Blues,0.1927679883270235,0.292264537706333,0.49814333066544597,0.0004022177419354839,0.08878741755454084,0.7874059684219228,0.01602462060914783,0.667156029723778,0.3326612903225807
Rock Bottom - 2007 Remaster,UFO,Blues,3.110453696720002e-05,0.21350739022548285,0.8637674510389235,0.004082661290322581,0.3546423135464231,0.8362403901793833,0.08840072163854398,0.629242124103812,0.5252016129032259
Hole In Your Heart,Royal Blood,Blues,0.004594575854698559,0.5803215017801274,0.8116785352596884,1.6330645161290322e-05,0.08381532217148656,0.8585806398280565,0.038204393505253106,0.3330350229766011,0.4788306451612903
Here Comes the Sun - Remastered,Nina Simone,Blues,0.7238945233705615,0.3850469306289783,0.36992446105502097,1.6532258064516127e-05,0.05996955859969558,0.7076341241630156,0.01602462060914783,0.4175909260022725,0.6532258064516129
Rough Boy,ZZ Top,Blues,0.3815237323500578,0.4303592620563168,0.48011255212647996,0.016129032258064516,0.1293759512937595,0.6462346036207325,0.007747002016342989,0.6243149755150883,0.6885080645161291
Have Love Will Travel,The Sonics,Blues,0.7299186428606583,0.483223648721545,0.9489127941395963,0.0,0.07701674277016742,0.8559973547160453,0.08733948848562029,0.4846856177538235,0.9415322580645161
Twilight Time - Single Version,The Platters,Blues,0.7640553199712071,0.42928039702233256,0.3528953924348864,0.0,0.24403855910705224,0.7128833595106225,0.0185715801761647,0.4125481402527929,0.33064516129032256
Eight Miles High,The Byrds,Blues,0.210840346797314,0.33002481389578164,0.7686050087499362,0.1370967741935484,0.495687468290208,0.7554352318756716,0.05624535710495597,0.4867318927289365,0.37298387096774194
Kool Thing,Sonic Youth,Blues,0.010739177734597337,0.20703420002157732,0.8006597261525426,0.11189516129032258,0.1050228310502283,0.732536992642804,0.022922636103151862,0.6060845257368099,0.3004032258064516
My God Is The Sun,Queens of the Stone Age,Blues,0.0005292992187982086,0.13906570288056966,0.8557537716882719,0.02056451612903226,0.3515981735159817,0.8830701826899232,0.04213095617107078,0.6390612273627689,0.2590725806451613
I Can't Explain - Mono Version,The Who,Blues,0.047586708615689664,0.5544287409645053,0.6884682152434205,0.0,0.058346017250126836,0.8697610977928413,0.040432983126392874,0.5281551347927078,0.8629032258064516
Easy Livin',Uriah Heep,Blues,4.196803244767465e-06,0.2199805804293883,0.8367212832304745,0.34576612903225806,0.26839167935058345,0.8225799785070679,0.07810676005518412,0.6373266699514324,0.46673387096774194
"Ain't Got No - I Got Life (From the musical production ""Hair"") - Remastered",Nina Simone,Blues,0.4437729670810585,0.5382457654547418,0.6323724597888597,2.258064516129032e-05,0.830542871638762,0.7434487889559396,0.09370688740316248,0.40877736327162667,0.6975806451612903
Pearl Cadillac,Gary Clark Jr.,Blues,0.6485930297443511,0.38073147049304135,0.4580749339121882,0.0010383064516129032,0.0854388635210553,0.8422956104819377,0.013796030988008069,0.43186457380164706,0.08397177419354838
Low Down Rolling Stone,Gary Clark Jr.,Blues,0.007405831616743751,0.30089545797820694,0.8096751154220255,0.0002741935483870968,0.3089802130898021,0.9109076630569564,0.010612331529236973,0.5635401059839718,0.3215725806451613
Boom Boom,John Lee Hooker,Blues,0.6224885119539314,0.4130974215125688,0.4550698041556938,0.0018850806451612902,0.12227295788939624,0.6786599983466975,0.02737981534543139,0.6390612273627689,0.9254032258064516
Gimme Some Lovin' - Single Mix,The Spencer Davis Group,Blues,0.15160317181136176,0.5770849066781746,0.5492305365258497,0.00039616935483870967,0.4216133942161339,0.8401256509878483,0.01082457815982171,0.5719615079085762,0.3991935483870968
New Fang,Them Crooked Vultures,Blues,5.963878295195872e-06,0.23508469090516784,0.9629367330032366,0.0003689516129032258,0.018467782851344497,0.8937959824749938,0.04266157274753263,0.7848545485625797,0.7469758064516129
Pony - Recorded at Spotify Studios NYC,Leon Bridges,Blues,0.5341347594325111,0.6925234653144893,0.44705612480504225,0.0001935483870967742,0.07437848807711821,0.7432214598660825,0.013477661042130957,0.5577431648382589,0.8356854838709677
Lazaretto,Jack White,Blues,0.004614656252998882,0.3483655194735139,0.8387247030681374,3.8004032258064517e-05,0.08777270421106037,0.8366537157973051,0.05115143797092221,0.4244487124053535,0.5856854838709677
Ain't That A Shame,Fats Domino,Blues,0.770079439461304,0.46164634804186,0.5011484604219403,7.661290322580645e-05,0.05418569254185693,0.7951558237579566,0.010506208213944598,0.44797836076783076,0.9495967741935484
Hair Of The Dog,Nazareth,Blues,0.0036407569354332263,0.6817348149746467,0.7275349020778469,0.35786290322580644,0.13647894469812277,0.7603124741671489,0.03597580388411334,0.4766111273114863,0.6663306451612904
Spiderhead,Cage The Elephant,Blues,0.006160846922123737,0.5231416549789623,0.9469093743019334,1.502016129032258e-05,0.0928462709284627,0.9570968008597173,0.024089992571367933,0.4231817313396817,0.5514112903225807
Gotta Get Away,The Black Keys,Blues,0.01756651315670709,0.4497788326680333,0.8367212832304745,0.0,0.09081684424150177,0.8597172852773415,0.032049241218295665,0.4492352864282196,0.7288306451612903
This Land - Single Version,Gary Clark Jr.,Blues,0.031622791966933045,0.48214478368756075,0.911849527142833,1.844758064516129e-05,0.060882800608828,0.910143010663801,0.04213095617107078,0.24226487948596764,0.28326612903225806
Off The Ground,The Record Company,Blues,0.6034121335686247,0.5231416549789623,0.6964818945940721,0.21673387096774194,0.37493658041603245,0.8777796147805241,0.021118539743181574,0.29340667075586485,0.8558467741935484
Salute Your Solution,The Raconteurs,Blues,0.007837560180200693,0.22429604056532534,0.9469093743019334,2.752016129032258e-06,0.24911212582445458,0.9132636190791106,0.15738087657858432,0.6770756870355661,0.502016129032258
Chains of Love,The Arcs,Blues,0.11144237521071618,0.6450534038191824,0.6023211622239163,7.338709677419354e-05,0.0989345509893455,0.804662312970158,0.007853125331635357,0.36240686180856524,0.7268145161290323
Who Do You Love?,George Thorogood & The Destroyers,Blues,0.005267269197759374,0.5026432193332615,0.9108478172240014,0.1935483870967742,0.13444951801116184,0.7955691493758783,0.04255544943224025,0.36925962050900457,0.594758064516129
Tears on My Pillow,Little Anthony & The Imperials,Blues,0.9116462474785797,0.4033876362067106,0.20163719469133815,0.0,0.1689497716894977,0.6722327849880136,0.005942905656372701,0.33328640810867877,0.6461693548387097
"Oh, Atlanta",Little Feat,Blues,0.4959820026618978,0.4972488941633403,0.6714391466232861,0.0025806451612903226,0.3191273465246068,0.6870711746714062,0.013053167780961477,0.5951744110046355,0.8145161290322581
Keep It Close,Bones Owens,Blues,0.015658875318176422,0.4303592620563168,0.8247007642044971,2.782258064516129e-06,0.08645357686453577,0.8796602463420683,0.01634299055502494,0.23241561001116157,0.43951612903225806
Chantilly Lace,The Big Bopper,Blues,0.8443769131724983,0.46488294314381273,0.8066699856655312,2.9838709677419357e-05,0.0549974632166413,0.8471521864925189,0.06696381194948531,0.6962211786946073,0.9516129032258064
Malibu Man,Dan Auerbach,Blues,0.1275066938509744,0.6008199374258282,0.7826289476135765,0.0016633064516129031,0.06443429731100964,0.8754856576010581,0.012628674519791997,0.36171303884403067,0.9092741935483871
Don't Let Me Be Misunderstood,The Animals,Blues,0.09326961474892405,0.4907757039594348,0.7756169781817563,0.0,0.3952308472856418,0.8661031660742333,0.006049028971665073,0.39418194250319266,0.5221774193548387
Level,The Raconteurs,Blues,0.10140217606055478,0.4972488941633403,0.6664305970291288,0.34879032258064513,0.1050228310502283,0.7711416053567001,0.04435954579221055,0.5664963951372062,0.27620967741935487
Crazy He Calls Me,Billie Holiday,Blues,0.8524090724926274,0.45840975293990727,0.14453972931794573,3.5282258064516127e-06,0.2024353120243531,0.674196081673142,0.017298100392656262,0.19643736990819416,0.28629032258064513
10 Lovers,The Black Keys,Blues,0.043570628955625114,0.5911101521199699,0.6383827193018483,0.000248991935483871,0.07529173008625063,0.8277258824501943,0.011885811312745406,0.322778509587829,0.8235887096774193
Love Potion No. 9 - Remastered / Single Version,The Clovers,Blues,0.5742955560331566,0.7335203366058907,0.45106296448036803,0.0,0.1628614916286149,0.7046581797139787,0.13085004775549186,0.4779384408088569,0.7993951612903226
Birmingham,Shovels & Rope,Blues,0.011743197649613478,0.5954256122559068,0.6103348415745679,0.0,0.12125824454591577,0.8261345788211953,0.011673564682160669,0.2450049774256151,0.44556451612903225
Cross Road Blues,Robert Johnson,Blues,0.9337346856089348,0.665551839464883,0.3108235758439657,0.0002631048387096774,0.08878741755454084,0.7251177978011077,0.03162474795712618,0.3185904332874137,0.6431451612903226
Black Smoke Rising - Recorded At Spotify Studios NYC,Greta Van Fleet,Blues,0.12047855444586143,0.6892868702125364,0.4921330711524573,0.4002016129032258,0.10299340436326737,0.7856906671075473,0.0024408362517245007,0.31277840903377613,0.6925403225806452
I'm A Man,Bo Diddley,Blues,0.3343347963442993,0.4907757039594348,0.5462254067693554,0.0,0.15778792491121257,0.6483838968339257,0.017404223707948637,0.2601081961608463,0.8407258064516129
Love's The Only Way,Cage The Elephant,Blues,0.6395568505092057,0.30628978314812827,0.3308577742205946,0.0,0.09183155758498224,0.7886666115565844,0.006367398917542181,0.48802401230781617,0.10685483870967742
The War Is Over,Cage The Elephant,Blues,0.019273347012234526,0.5145107347070883,0.9198632064934845,0.0,0.3404363267376966,0.8976812432834588,0.0515759312320917,0.3276604088527788,0.5221774193548387
Money Maker,The Black Keys,Blues,0.00031142689723970626,0.47998705361959226,0.7415588409414872,0.5786290322580645,0.4317605276509386,0.8550467057948252,0.013796030988008069,0.4384458365594425,0.5483870967741936
Been Caught Stealing,Jane's Addiction,Blues,0.014654855403160283,0.6741827597367571,0.900830718035687,0.07116935483870968,0.2856418061897514,0.8171447466313962,0.08733948848562029,0.3510995585677081,0.6209677419354839
Punchin' Bag,Cage The Elephant,Blues,0.008188967150456342,0.5188261948430253,0.8156853749350141,0.004002016129032258,0.2815829528158295,0.8491568157394396,0.033534967632388835,0.5051936168287263,0.53125
Red House,Jimi Hendrix,Blues,0.5873478149283664,0.2361635559391521,0.4791108422076485,0.02258064516129032,0.1476407914764079,0.7969537901959164,0.028441048498355086,0.1011221832295951,0.48689516129032256
Goodbye,Cage The Elephant,Blues,0.31325037812896034,0.3116841083180494,0.3258492246264374,0.006078629032258065,0.09386098427194317,0.823509961147392,0.008702111853974317,0.34291948636989816,0.05050403225806451
What I'm Becoming,Cage The Elephant,Blues,0.0036708775328837106,0.5522710108965369,0.47209887277582835,0.0027721774193548384,0.07569761542364281,0.8653178474001819,0.006155152286957441,0.5087130086778147,0.22076612903225806
Yakety Yak,The Coasters,Blues,0.7078302047303032,0.7087064408242529,0.6694357267856231,0.0007379032258064516,0.029934043632673768,0.7761221790526577,0.11174785100286533,0.43739504670735757,0.9838709677419355
LUCKY PENNY,JD McPherson,Blues,0.06666308700099634,0.6903657352465207,0.73655029134733,2.1774193548387097e-05,0.10603754439370877,0.8580846490865504,0.026955322084261903,0.47354422870013774,0.8286290322580645
So Into You,Atlanta Rhythm Section,Blues,0.662649308554577,0.5943467472219226,0.41199627764594166,0.02852822580645161,0.1202435312024353,0.6938910473671158,0.012310304573914885,0.26725758931713745,0.8034274193548387
Missile,Dorothy,Blues,0.012144805615619932,0.5069586794691985,0.4480578347238737,0.02056451612903226,0.14561136478944697,0.839836323055303,0.0036081927199405686,0.5640931532745428,0.6733870967741936
Up on the Roof,The Drifters,Blues,0.7580312004811103,0.5673751213723164,0.48912794139596294,0.0,0.1202435312024353,0.8445069025378193,0.005306165764618481,0.4429355750183512,0.7832661290322581
All of Me,Billie Holiday,Blues,0.9819276415297095,0.48430251375552924,0.06710755259227501,2.7620967741935483e-05,0.11922881785895484,0.6877738282218733,0.018996073437334175,0.3599885368379773,0.35786290322580644
Another Way to Die,Jack White,Blues,0.023992240612810384,0.39044125579889954,0.7666015889122734,3.1048387096774195e-05,0.09690512430238457,0.8848268165660909,0.1658707418019739,0.17396353910044343,0.4133064516129032
You Send Me,Aretha Franklin,Blues,0.5722875162031243,0.4907757039594348,0.30280989649331413,0.0,0.0667681380010147,0.6922997437381169,0.01560012734797835,0.3474796126657885,0.6340725806451613
Too Bad,Rival Sons,Blues,0.00019295254726780177,0.27176610206063223,0.8587589014447663,0.003951612903225806,0.3242009132420091,0.9061750847317517,0.014857264140931765,0.5573711148427838,0.24899193548387097
Let's Call The Whole Thing Off,Ella Fitzgerald,Blues,0.821284455127127,0.6428956737512138,0.3088201560063028,0.0,0.30492135971588025,0.6935810531536746,0.15419717711981323,0.44977325061086587,0.6038306451612903
Cities On Flame with Rock and Roll,Blue Öyster Cult,Blues,0.07188399055908026,0.30089545797820694,0.8868067791720468,0.0015725806451612903,0.19228817858954844,0.7943911713648012,0.07991085641515441,0.7235919918752325,0.6532258064516129
youth,cleopatrick,Blues,0.0005222710793930958,0.45840975293990727,0.8297093137986543,0.02127016129032258,0.5575849822425165,0.8901380507563859,0.020375676536134982,0.3074691550442941,0.3991935483870968
Route 66,Chuck Berry,Blues,0.9046181080734668,0.6364224835473083,0.6944784747564092,0.0002963709677419355,0.11212582445459157,0.7716582623791023,0.02440836251724503,0.2235970195778741,0.969758064516129
My Guy - Single Version,Mary Wells,Blues,0.6807216670248676,0.6849714100765995,0.5672613150648157,2.4294354838709676e-06,0.1506849315068493,0.7937298503761263,0.027698185291308502,0.46581162203742627,0.9233870967741936
Just A Gigolo - Remastered,Louis Prima,Blues,0.5993960539085601,0.5037220843672457,0.4029808883764587,0.0,0.0426179604261796,0.7245391419360172,0.07619654037992148,0.4595068829249163,0.7237903225806451
Too Old to Die Young,Brother Dege,Blues,0.07519725627863352,0.738914661775812,0.5963109027109276,0.000282258064516129,0.191273465246068,0.8496528064809458,0.006367398917542181,0.39317640197488163,0.748991935483871
Doing It To Death,The Kills,Blues,0.2791137010184116,0.6245549681734817,0.6864647954057578,0.007076612903225807,0.04373414510400812,0.8063156154418452,0.036188050514698075,0.4987481020422528,0.657258064516129
These Eyes,The Guess Who,Blues,0.5431709386676563,0.5252993850469307,0.349890262678392,2.1975806451612906e-05,0.10908168442415017,0.7004009258493842,0.003926562665817677,0.3139649468571831,0.7419354838709677
The Shape I'm In - Remastered 2000,The Band,Blues,0.24397300399284663,0.717337361096127,0.6724408565421175,0.00376008064516129,0.2886859462201928,0.8095188889807391,0.013689907672715693,0.4740469989642933,0.9657258064516129
While My Guitar Gently Weeps,Peter Frampton,Blues,0.04156258912559283,0.3915201208328838,0.7285366119966784,0.013104838709677418,0.2602739726027397,0.8575059932214599,0.016555237185609677,0.3988627336624803,0.313508064516129
Then Came the Last Days of May,Blue Öyster Cult,Blues,0.30622223872384735,0.3332614089977344,0.6093331316557364,0.025806451612903226,0.1841704718417047,0.7403695131024222,0.024196115886660294,0.5812124807690375,0.4485887096774194
"American Woman - 7"" Version",The Guess Who,Blues,0.04256660904060897,0.517747329809041,0.8417298328246317,0.0017943548387096774,0.30187721968543885,0.8162974291146565,0.015706250663270718,0.29806735110458626,0.8881048387096774
